ID	CHR	MAPINFO	u.h	delta.h	sd.h	cv.h	p.h	u.c	delta.c	sd.c	cv.c	p.c	q.h	q.c	Class	nearest.gene	dis	X1	X2	X3	X4	X5	X6
cg12015737	chr7	27184030	0.669067497914447	0.330503963969041	0.154314595385616	0.230641296829738	1.1791003047076e-16	0.620600085973506	0.2820365520281	0.202999250868831	0.327101551316088	3.33507215603743e-12	4.85245596616806e-15	4.75094541409548e-11	Hot	-;ENSG00000106006;HOXA6;protein_coding	985	0.169016738465715	0.000181537359332193	ENSG00000106006	-0.2444654243813	1.27611400428246e-05	1.27611400428246e-05
cg12062220	chr15	53087232	0.490096416330831	0.306012475371456	0.10345137375475	0.211083718035018	1.66679246285338e-19	0.57119641796451	0.387112477005135	0.136970679320664	0.239796110432146	5.56777973236954e-19	1.88035537081088e-16	4.70192469019391e-16	Constitutive	-;ENSG00000169856;ONECUT1;protein_coding	39982	0.430384637793455	2.46573748839617e-23	ENSG00000169856	6.80564251124029	3.8442319879754e-14	3.8442319879754e-14
cg12091642	chr14	61104566	0.470156793285173	0.325169384136019	0.13200681898083	0.280771906024043	1.77089412967863e-17	0.561486078764335	0.416498669615182	0.137647286071091	0.245148172460504	7.42491744388839e-18	1.18238230524472e-15	1.33731238172517e-15	Cold	-;ENSG00000126778;SIX1;protein_coding	5573	0.310333609575056	3.39117749443039e-12	ENSG00000126778	1.46223947023811	1.02610545802358e-27	1.02610545802358e-27
cg12105899	chrX	125715154	0.702052933983447	0.300278255096447	0.157769352491346	0.224725722028057	8.83229362552157e-14	0.69951623289403	0.29774155400703	0.218123517894366	0.31182052343796	4.04117271094326e-11	1.28142509791282e-12	4.46698967307567e-10	Hot	-;ENSG00000198889;DCAF12L1;protein_coding	31788	-0.0614469910172339	0.176242932711254	ENSG00000198889	2.67571104198827	8.10769878514628e-40	8.10769878514628e-40
cg12408990	chr5	179634671	0.661217231659308	0.340162316301058	0.138579322822224	0.209582140614307	7.02903817147551e-18	0.67614208226018	0.35508716690193	0.177115556404875	0.261950204035253	4.95531614856812e-15	6.34736890876755e-16	1.693526007751e-13	Hot	-;ENSG00000050748;MAPK9;protein_coding	25472	0.178835127597802	7.55409476223338e-05	ENSG00000050748	0.0516526036823947	2.00089181914065e-36	2.00089181914065e-36
cg12483545	chr1	2198879	0.787419185984667	0.379784959166573	0.147420319404293	0.187219618251928	9.05363429234704e-18	0.820666847374435	0.413032620556341	0.148542491381865	0.181002183598738	4.87296061810778e-17	7.53800224090484e-16	4.55306024197785e-15	Constitutive	+;ENSG00000157933;SKI;protein_coding	39121	-0.195652373330688	1.39794108581122e-05	ENSG00000157933	-0.190067884274787	2.00089181914065e-36	2.00089181914065e-36
cg12494529	chr10	1082432	0.48840013320624	-0.307147061321385	0.116733631223574	0.239012283754395	5.45998743722258e-19	0.470467502741815	-0.32507969178581	0.149761470375026	0.318324792896933	1.34143367524043e-17	1.95702255594892e-16	1.92917548505484e-15	Hot	-;ENSG00000067064;IDI1;protein_coding	2660	-0.0743478068837764	0.101602356179671	ENSG00000067064	-0.246385217798456	2.00089181914065e-36	2.00089181914065e-36
cg12595013	chr3	147128123	0.468553786262477	0.320621459935408	0.0932739476154738	0.199067749210809	9.56814248694269e-20	0.522945259108805	0.375012932781736	0.095810480040913	0.183213210889782	2.51139309588825e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000152977;ZIC1;protein_coding	16914	0.00376670983031614	0.933990596734884	ENSG00000152977	4.0985797263079	3.65937863669352e-23	3.65937863669352e-23
cg12597389	chr7	8482235	0.491098839289127	0.305395017114252	0.100176320214402	0.203984029690252	2.3214485009011e-19	0.573191375462495	0.38748755328762	0.111518710540672	0.194557551482156	2.78430217597097e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000122584;NXPH1;protein_coding	8996	0.318879743155795	5.9967660108913e-13	ENSG00000122584	4.97417182778179	1.95153656462021e-30	1.95153656462021e-30
cg12670347	chr12	114847578	0.521444571154549	0.302063999788736	0.117063867474817	0.224499158588653	1.87574316572541e-18	0.58695008141174	0.367569510045928	0.141563678428535	0.241185209631531	1.49956527176559e-18	2.98240151317959e-16	6.06665290461529e-16	Constitutive	-;ENSG00000089225;TBX5;protein_coding	55862	-0.341851300413788	1.20963236877873e-14	ENSG00000089225	-0.790526482307925	4.36513807334329e-27	4.36513807334329e-27
cg12756396	chr1	50886969	0.456395337350384	0.32565872848085	0.105659676010075	0.231509104855202	1.49209527731309e-19	0.48643931782283	0.355702708953296	0.151244326117954	0.310921261042143	9.74257860322786e-18	1.88035537081088e-16	1.5814321288883e-15	Hot	-;ENSG00000142700;DMRTA2;protein_coding	3747	0.413291778213353	1.79089772959492e-21	ENSG00000142700	4.24797708182031	0.0032781474653635	0.0032781474653635
cg12764034	chr1	75602846	0.494860658520873	0.364025362096327	0.109626466764594	0.221529969855079	1.66679246285338e-19	0.514893844062821	0.384058547638275	0.165489455124232	0.321404998394272	1.73118412824847e-16	1.88035537081088e-16	1.15024566642297e-14	Hot	+;ENSG00000162624;LHX8;protein_coding	8727	0.122006149574617	0.00708514041738199	ENSG00000162624	5.17741331959539	3.64650351682197e-34	3.64650351682197e-34
cg13023623	chr14	57276257	0.630939816313127	0.372476774117127	0.115570418121841	0.183171857495335	1.66679246285338e-19	0.70831412090198	0.44985107870598	0.131440216882089	0.185567692360433	2.95649601497188e-18	1.88035537081088e-16	8.1486749768256e-16	Constitutive	-;ENSG00000165588;OTX2;protein_coding	9634	0.0601693614801174	0.185422547536188	ENSG00000165588	6.38470720877967	2.97512903144009e-40	2.97512903144009e-40
cg13080565	chr6	101846797	0.524744792169	0.332525618488025	0.125577283596254	0.239311157481313	7.24690103529406e-19	0.587490581396936	0.395271407715961	0.16396492088796	0.279093701380001	8.88581540590087e-17	2.04579034821364e-16	7.10407847948754e-15	Hot	+;ENSG00000164418;GRIK2;protein_coding	436220	0.197577934124122	1.14504541951214e-05	ENSG00000164418	2.27589883179701	1.76728760213906e-10	1.76728760213906e-10
cg13208922	chr4	299022	0.557789043553654	0.345249300157248	0.135893402498044	0.243628669420023	5.0034788827702e-19	0.5798622405851	0.367322497188694	0.190236983679713	0.328072722044734	1.9762876861638e-14	1.93292001310286e-16	5.41350288692487e-13	Hot	+;ENSG00000131127;ZNF141;protein_coding	32581	0.106064224501674	0.0193828041109743	ENSG00000131127	0.253778679216776	1.21902565428636e-32	1.21902565428636e-32
cg13246235	chr6	12749978	0.650048063337962	0.410212542382556	0.130085657031772	0.200116982679387	3.22901849060174e-19	0.69359089178767	0.453755370832264	0.17705729238703	0.25527626513474	3.59641729200979e-16	1.88035537081088e-16	2.03284574676731e-14	Hot	+;ENSG00000112137;PHACTR1;protein_coding	33192	-0.294402015074905	4.43546318730103e-11	ENSG00000112137	-1.3127953148302	5.19926081370634e-10	5.19926081370634e-10
cg13283952	chr2	121412005	0.730233708813941	0.424356409352691	0.102695055764731	0.140633135015816	1.74219958032941e-19	0.765346043243085	0.459468743781835	0.141229092417267	0.184529721769805	1.44390675827691e-17	1.88035537081088e-16	2.01792847641829e-15	Constitutive	+;ENSG00000074047;GLI2;protein_coding	81194	-0.253755123343105	1.57939006831316e-08	ENSG00000074047	0.216158049617426	0.607400623743528	0.607400623743528
cg13424029	chr10	101297508	0.582226344208169	0.313767144010794	0.109735489130707	0.188475650788265	2.95739600458411e-19	0.591176469911095	0.32271726971372	0.151471209172768	0.25621995610811	8.88581540590087e-17	1.88035537081088e-16	7.10407847948754e-15	Hot	+;ENSG00000119919;NKX2-3;protein_coding	4809	0.0184558687776223	0.684849870370815	ENSG00000119919	1.71654001328781	1.58505224477822e-30	1.58505224477822e-30
cg13539545	chr14	60973823	0.545572579011912	0.44289849906809	0.152259702426093	0.279082395786553	1.36547354065881e-19	0.652229250523316	0.549555170579494	0.153175080705274	0.234848529995204	2.3242196603855e-19	1.88035537081088e-16	4.46906785933953e-16	Cold	+;ENSG00000184302;SIX6;protein_coding	2041	0.110818424348416	0.0145141935583896	ENSG00000184302	3.04974009341491	6.35370995533866e-43	6.35370995533866e-43
cg13813458	chr17	35085134	0.604592101712713	0.323995056080932	0.120252554037582	0.198898651995164	6.35995526551236e-19	0.647432185944445	0.366835140312664	0.145632544608226	0.224938685116162	4.87304416339341e-17	2.00186855286045e-16	4.55306024197785e-15	Constitutive	+;ENSG00000278619;MRM1;protein_coding	127243	0.328582812015287	1.44137520512186e-13	ENSG00000278619	0.719656162427552	2.00089181914065e-36	2.00089181914065e-36
cg13916459	chr12	85673221	0.551394148504404	0.331935887887591	0.128089786306903	0.232301678670934	3.37392919056796e-19	0.66273665513546	0.443278394518647	0.153003750409031	0.23086658814391	1.0001710515069e-18	1.88035537081088e-16	5.33153092214106e-16	Constitutive	+;ENSG00000180318;ALX1;protein_coding	777	0.0616627361672447	0.174726752312279	ENSG00000180318	2.60066255482904	1.45538460336074e-20	1.45538460336074e-20
cg13944175	chr19	52222698	0.480452925431747	0.354089829554682	0.112275178651135	0.233686117219999	1.3062056532387e-19	0.524398270805469	0.398035174928403	0.136007616491132	0.259359391636106	2.02910078158682e-18	1.88035537081088e-16	6.8865107203015e-16	Hot	-;ENSG00000105509;HAS1;protein_coding	6333	-0.135663272735407	0.00272724843393701	ENSG00000105509	-1.8565858841851	1.72084033260913e-10	1.72084033260913e-10
cg13974192	chr13	53775410	0.475653437153861	0.334394578988917	0.106985768861169	0.224923779593254	8.75211607304642e-20	0.527045013318999	0.385786155154055	0.139007008332388	0.263747886460417	8.61186810694253e-18	1.88035537081088e-16	1.45950344106812e-15	Hot	+;ENSG00000102837;OLFM4;protein_coding	172462	-0.100472496235354	0.0267696346303369	ENSG00000102837	2.38684086342919	2.28190971368874e-17	2.28190971368874e-17
cg13997788	chr2	46593223	0.711508569830844	0.3004393930015	0.133623669561551	0.187803317103151	2.6479081830593e-16	0.713123074187565	0.302053897358221	0.178548004916444	0.25037474088166	5.97214466443606e-13	9.19466732003665e-15	1.0351220850378e-11	Hot	+;ENSG00000116016;EPAS1;protein_coding	72417	-0.323539270622542	3.53862614455231e-13	ENSG00000116016	-0.550674136069161	2.00089181914065e-36	2.00089181914065e-36
cg14001023	chr19	46526321	0.611029700778776	0.313778112546808	0.113606087937248	0.185925639608768	1.16753899801768e-18	0.686357480580605	0.389105892348636	0.121928501666122	0.177645767862805	1.88154958356835e-18	2.40844444400975e-16	6.67756214888887e-16	Constitutive	-;ENSG00000008438;PGLYRP1;protein_coding	3910	-0.0919687042219878	0.0427070913929545	ENSG00000008438	-1.69711314481704	2.8404650003736e-31	2.8404650003736e-31
cg14001664	chr2	132088801	0.511405268949405	0.363095232466543	0.090493731015793	0.176951111985406	6.54655263266677e-20	0.547307790259372	0.39899775377651	0.121222913057762	0.221489471217492	1.22498373791228e-18	1.88035537081088e-16	5.71464292292377e-16	Constitutive	-;ENSG00000233087;RAB6D;protein_coding	29264	-0.00751313328296871	0.868781913985699	ENSG00000233087	0.476261073360868	1.87372988316513e-27	1.87372988316513e-27
cg14015441	chr8	105479318	0.47724482163735	0.305430324605578	0.108463659289109	0.22727047915782	1.33551472908538e-19	0.475024989809366	0.303210492777595	0.171297860785001	0.36060810369944	6.15929547508702e-14	1.88035537081088e-16	1.43229295581279e-12	Hot	-;ENSG00000147650;LRP12;protein_coding	22141	0.00387914463854542	0.932000658363015	ENSG00000147650	0.259605048954802	1.09167443228255e-31	1.09167443228255e-31
cg14156751	chr10	50976571	0.590950033628169	0.358887354984106	0.0959406541187078	0.162349858125356	1.33551472908538e-19	0.63821325679721	0.406150578153147	0.115129409954503	0.18039332265247	1.19436042245898e-18	1.88035537081088e-16	5.65166500264296e-16	Constitutive	-;ENSG00000197444;OGDHL;protein_coding	33884	0.0954757447833934	0.0353618238201165	ENSG00000197444	2.71150367646534	3.70124798072351e-09	3.70124798072351e-09
cg14216068	chr7	27146445	0.736246409534308	0.305757364842183	0.128239037850206	0.174179508639397	2.85775710915146e-17	0.71410718481701	0.283618140124885	0.181167332920636	0.253697675604622	4.64988402502043e-13	1.65427882115766e-15	8.31259903574686e-12	Hot	-;ENSG00000105997;HOXA3;protein_coding	642	0.219731551587292	1.06647353127843e-06	ENSG00000105997	0.135116079919817	6.0933441675664e-05	6.0933441675664e-05
cg14231297	chr19	58629901	0.524619445251363	0.322631036774394	0.107019760302608	0.203995031582047	3.09026012501739e-19	0.583430155703155	0.381441747226186	0.138193088876536	0.236863123247347	2.2977054823524e-17	1.88035537081088e-16	2.70764868154687e-15	Constitutive	-;ENSG00000181894;ZNF329;protein_coding	7714	-0.0391574862682775	0.38891319176489	ENSG00000181894	-0.0628175573175508	2.40616029008785e-34	2.40616029008785e-34
cg14410016	chr2	176986659	0.607795511979215	0.31026182297259	0.0803390768894332	0.132181095954161	9.56814248694269e-20	0.65967839285804	0.362144703851415	0.0892282664553662	0.135260253210336	1.45813951046977e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000128709;HOXD9;protein_coding	788	-0.0235671383621013	0.604262022562478	ENSG00000128709	0.210382358297035	0.35760142901187	0.35760142901187
cg14486338	chr8	99440279	0.604148522592519	0.455068442314475	0.128592609570677	0.212849332178883	1.52552237638966e-19	0.645828091137835	0.496748010859791	0.181002297820339	0.280263897318937	1.67257606630412e-17	1.88035537081088e-16	2.20375528842562e-15	Hot	+;ENSG00000156486;KCNS2;protein_coding	1093	-0.176348784382053	9.29318180768662e-05	ENSG00000156486	0.441937369682078	1.35086576941887e-32	1.35086576941887e-32
cg14523847	chr7	153584597	0.567000608100312	0.393442887251881	0.140916866753811	0.24853036264977	1.3062056532387e-19	0.613537304141715	0.439979583293284	0.178239190986471	0.290510764028948	9.26821899695382e-19	1.88035537081088e-16	5.16289332915403e-16	Hot	+;ENSG00000130226;DPP6;protein_coding	415	-0.248718981514661	2.75167427058154e-08	ENSG00000130226	-2.89150927923774	6.26431913669468e-35	6.26431913669468e-35
cg14558529	chr6	27648341	0.576498066127224	0.359228832236349	0.119362774850987	0.207048005646988	4.38851164553381e-19	0.66574250948252	0.448473275591645	0.132425404072501	0.198913847600681	8.37228396622144e-19	1.89347734659194e-16	5.02419492285075e-16	Constitutive	-;ENSG00000185130;H2BC13;protein_coding	126882	0.203180940696268	6.33614742938073e-06	ENSG00000185130	2.21637129499145	1.96654786445689e-14	1.96654786445689e-14
cg14565725	chr1	119532044	0.559234543475312	0.331145627483531	0.0964057760592572	0.172388807494173	1.04592835760176e-19	0.637460599609353	0.409371683617572	0.13554369723145	0.21263070582639	5.51451623133694e-18	1.88035537081088e-16	1.11948071305201e-15	Constitutive	-;ENSG00000116874;WARS2;protein_coding	41795	0.27607670895491	7.05208944864593e-10	ENSG00000116874	0.152701210486222	2.00089181914065e-36	2.00089181914065e-36
cg14568830	chr10	23463243	0.425307999660966	0.31341175576861	0.0959741350503451	0.225657958766002	8.18560384646408e-20	0.458042401404877	0.34614615751252	0.132680365863799	0.289668304630424	1.24614392823648e-17	1.88035537081088e-16	1.84024606613341e-15	Hot	+;ENSG00000168267;PTF1A;protein_coding	17998	-0.0125775001049659	0.782107957973403	ENSG00000168267	1.30189137256712	1.28426835342101e-54	1.28426835342101e-54
cg14585967	chr9	118135710	0.42085788645424	-0.314960338847009	0.0949509227829786	0.225612791963927	1.49209527731309e-19	0.385954743869535	-0.349863481431715	0.115951865758888	0.300428658024434	1.42569730520508e-18	1.88035537081088e-16	5.9690148328335e-16	Hot	-;ENSG00000041982;TNC;protein_coding	353856	-0.0746840011614174	0.100061972577295	ENSG00000041982	0.340112362712026	4.89104384162788e-36	4.89104384162788e-36
cg14754787	chr17	35299600	0.602116968697211	0.431725505603386	0.101673590668955	0.168860198191963	8.55910070896958e-20	0.641028426910379	0.470636963816554	0.142306006252565	0.221996404962023	5.94087021287047e-18	1.88035537081088e-16	1.17179818767955e-15	Constitutive	+;ENSG00000273706;LHX1;protein_coding	5518	0.10510405644367	0.0204755660060308	ENSG00000273706	6.44419128195718	2.37525108747148e-28	2.37525108747148e-28
cg14789818	chr1	227748712	0.747858908223895	0.420638088346363	0.0883910328223949	0.118192124009483	1.45939217467772e-19	0.799158485047685	0.471937665170154	0.0770780529411185	0.0964490202922882	1.21550091864285e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000181450;ZNF678;protein_coding	2532	0.323759427696147	3.40405041790598e-13	ENSG00000181450	0.434822710621335	3.00141005325318e-30	3.00141005325318e-30
cg15014975	chr1	25257547	0.593882846402135	0.360031566740948	0.13462174171993	0.226680636653333	3.60342298977555e-19	0.589809467259758	0.355958187598571	0.190173769118383	0.322432547585114	2.39780914403414e-15	1.88035537081088e-16	9.31432207367478e-14	Hot	-;ENSG00000020633;RUNX3;protein_coding	31545	0.034353023331057	0.449753775380937	ENSG00000020633	-0.210103921697497	8.06484416358527e-35	8.06484416358527e-35
cg15060599	chr3	13974467	0.545716075395532	0.338758626017597	0.0892366628455332	0.163522144332756	1.14323623509654e-19	0.586776748922045	0.379819299544111	0.128143391655074	0.218385257920467	1.71401620434719e-17	1.88035537081088e-16	2.23309811833805e-15	Constitutive	-;ENSG00000154764;WNT7A;protein_coding	116712	-0.386732902923655	8.71810484340159e-19	ENSG00000154764	-1.95133203895834	2.96648332971224e-07	2.96648332971224e-07
cg15084543	chr1	79472408	0.708356850124844	0.400634123008469	0.102439333308199	0.144615434000737	1.59461221717129e-19	0.73182679564687	0.424104068530495	0.124732286916995	0.17043962814554	1.25638224364904e-18	1.88035537081088e-16	5.73943521719558e-16	Constitutive	-;ENSG00000162618;ADGRL4;protein_coding	116959	-0.447650271384632	2.51933775956948e-25	ENSG00000162618	-0.500955055853359	3.11423309192514e-36	3.11423309192514e-36
cg15138339	chr17	40715222	0.574305172440722	-0.307028976582466	0.118579924028447	0.206475458900184	1.32906792270257e-18	0.49239306099293	-0.388941088030258	0.138950306896596	0.282193877014427	1.39012267298101e-18	2.53685439424189e-16	5.93936285301211e-16	Hot	+;ENSG00000068120;COASY;protein_coding	1737	-0.324775432728607	2.84492006519681e-13	ENSG00000068120	0.296695873326559	2.00089181914065e-36	2.00089181914065e-36
cg15251385	chr12	8025582	0.482365987191017	0.331274476463436	0.115306517226332	0.239043631367547	1.78115748089225e-19	0.56291924729005	0.411827736562469	0.100511629897385	0.178554260457887	2.3242196603855e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000059804;SLC2A3;protein_coding	46244	-0.263265469863126	4.34611419111037e-09	ENSG00000059804	-0.458413388151955	3.4867067271897e-36	3.4867067271897e-36
cg15427886	chr8	55379663	0.530154067795747	0.400074581584784	0.117584222263755	0.221792549385958	3.15888665244916e-19	0.558574602609794	0.428495116398831	0.164303202920939	0.294147285167057	6.35126958590484e-17	1.88035537081088e-16	5.52011320724468e-15	Hot	+;ENSG00000164736;SOX17;protein_coding	9168	-0.287868284183476	1.21664879893944e-10	ENSG00000164736	-1.50798547908978	1.74944515196693e-11	1.74944515196693e-11
cg15506609	chr7	27206073	0.675927145941603	0.345227591203603	0.0908403303650401	0.134393670842284	2.53530838472663e-19	0.747115388935584	0.416415834197584	0.110534132213586	0.147947872377604	1.39012267298101e-18	1.88035537081088e-16	5.93936285301211e-16	Constitutive	-;ENSG00000257184;HOXA10-HOXA9;protein_coding	2919	0.0959171065573758	0.0345184469608639	ENSG00000257184	Inf	8.7890841894805e-89	8.7890841894805e-89
cg15541630	chr8	87081770	0.58752404040854	0.30229157379904	0.10311190600032	0.175502445701831	1.11813099181623e-18	0.64929649648534	0.36406402987584	0.14111308533837	0.217332275935908	1.301788004468e-16	2.3618802734597e-16	9.32018557464962e-15	Constitutive	-;ENSG00000147613;PSKH2;protein_coding	22432	-0.104776083275028	0.0208745660168756	ENSG00000147613	-0.653265612126102	2.33775980224127e-82	2.33775980224127e-82
cg15661753	chr12	49627010	0.562411809441806	0.333216252874306	0.123452806638262	0.219506071113245	1.02542780148845e-18	0.568728874526651	0.339533317959151	0.166984266194993	0.29360961553776	1.12463746263977e-15	2.28166327076699e-16	5.04736018855999e-14	Hot	+;ENSG00000167553;TUBA1C;protein_coding	44491	0.061763624375026	0.173960453246528	ENSG00000167553	0.336339253687216	2.00089181914065e-36	2.00089181914065e-36
cg15672768	chr5	140741220	0.615023315099253	0.327029923530847	0.0827741505542627	0.134587012430422	9.78362919993481e-20	0.660842862365765	0.372849470797359	0.101447960429149	0.153512985017305	2.71344567284551e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000253910;PCDHGB2;protein_coding	1659	0.0263523103817493	0.562088328065079	ENSG00000253910	0.0282036185156227	5.94829344763184e-05	5.94829344763184e-05
cg15834072	chr4	155411603	0.504551958452868	0.356932485628649	0.0941988412824447	0.186697999491056	3.15888665244916e-19	0.530220015072941	0.382600542248722	0.121796461651193	0.229709287067252	1.2461217580289e-17	1.88035537081088e-16	1.84024606613341e-15	Constitutive	-;ENSG00000171566;PLRG1;protein_coding	44554	0.155927401373666	0.000561096638593181	ENSG00000171566	0.105360397944603	2.00089181914065e-36	2.00089181914065e-36
cg15931949	chr3	138662315	0.502698302676949	0.314109005316887	0.123199902367217	0.245077219698491	2.53530838472663e-19	0.580983626178645	0.392394328818582	0.148245703300672	0.25516330688309	4.63362032054086e-18	1.88035537081088e-16	1.01899768587175e-15	Hot	-;ENSG00000183770;FOXL2;protein_coding	751	0.182396283366975	5.24072007270166e-05	ENSG00000183770	4.28353945548858	9.19410070229115e-31	9.19410070229115e-31
cg15959252	chr12	48578724	0.709845126001468	0.31675202485075	0.108963027606499	0.153502536842485	1.83586437074336e-18	0.74517749505853	0.352084393907811	0.115075189410278	0.154426549611833	1.74460311594321e-18	2.94619782009104e-16	6.46981491681691e-16	Constitutive	+;ENSG00000177875;CCDC184;protein_coding	1297	-0.104906988601958	0.0207519489667615	ENSG00000177875	-0.16952593020037	0.00165242332401548	0.00165242332401548
cg15979173	chr1	91182128	0.574514683060947	0.313693798687666	0.111698473097023	0.194422312240841	7.73512814489545e-19	0.58513323284373	0.324312348470449	0.18187431153215	0.310825469010274	3.12133885123874e-13	2.08977730471215e-16	5.85236258339269e-12	Hot	-;ENSG00000143032;BARHL2;protein_coding	5032	-0.0444836867179018	0.327767660537465	ENSG00000143032	4.62961784727531	5.96738827651467e-49	5.96738827651467e-49
cg15994467	chr12	52401523	0.648849789632228	0.301955918613478	0.0952482197345169	0.146795485267097	4.10965997137771e-19	0.697949117145955	0.351055246127205	0.130082093491387	0.186377617358866	1.301788004468e-16	1.88827433476069e-16	9.32018557464962e-15	Constitutive	+;ENSG00000161835;TAMALIN;protein_coding	793	-0.478234007838783	0	ENSG00000161835	-0.996790328395889	5.44791250752456e-34	5.44791250752456e-34
cg16020346	chr1	11761078	0.692723841727928	0.311811383128491	0.123745953794648	0.178636776072232	1.0271899509066e-17	0.69264646076061	0.311734002161172	0.190337751526033	0.274797840325379	2.3724041792524e-13	8.20229814326258e-16	4.6062368805118e-12	Hot	+;ENSG00000162490;DRAXIN;protein_coding	9311	-0.023038977785409	0.612271099664409	ENSG00000162490	0.923158011464401	1.0110879796591e-31	1.0110879796591e-31
cg16043357	chr10	118897904	0.461579694330214	0.302006463066583	0.110525658605197	0.239450868317718	5.95759495099821e-19	0.448923269234751	0.28935003797112	0.18150696919182	0.404316242063422	2.05189403054305e-12	1.99290105090127e-16	3.0924026225534e-11	Hot	-;ENSG00000148704;VAX1;protein_coding	9872	-0.166695291686042	0.000223145339601684	ENSG00000148704	7.07938493828734	9.61923832161223e-39	9.61923832161223e-39
cg16123202	chr7	1287145	0.48881851078535	0.308395473141006	0.120965303114863	0.247464652925103	3.84832628474337e-19	0.505127942422601	0.324704904778257	0.160019903381137	0.316790836423895	1.61227475987334e-16	1.88827433476069e-16	1.09026054766815e-14	Hot	+;ENSG00000164853;UNCX;protein_coding	14637	-0.0141201400715224	0.756182168228972	ENSG00000164853	1.54805562557969	9.19918725092262e-77	9.19918725092262e-77
cg16180796	chr7	23245900	0.660755013589439	0.317748258446689	0.122863533909508	0.185944156885125	2.5231101579354e-17	0.674992847806132	0.331986092663382	0.1856261179153	0.275004570076	1.17521445681232e-13	1.51894759796729e-15	2.49831632138571e-12	Hot	+;ENSG00000136243;NUP42;protein_coding	24440	0.133579363567297	0.00319455050795797	ENSG00000136243	0.399650201221951	2.00089181914065e-36	2.00089181914065e-36
cg16370398	chr12	54448913	0.662615945570432	0.395851587887963	0.139526890813954	0.210569775367899	9.81953467875922e-19	0.689119002778732	0.422354645096263	0.176306140813655	0.255842808140157	9.10098364511396e-17	2.25462110099285e-16	7.22795485743344e-15	Hot	+;ENSG00000172789;HOXC5;protein_coding	22079	0.14599085869965	0.00124899577292824	ENSG00000172789	1.78569185154829	4.15986738517065e-33	4.15986738517065e-33
cg16391955	chr1	50881185	0.507129768206101	0.377122042261889	0.112599007258209	0.222031941955433	5.47269220310948e-20	0.58297071892535	0.452962992981138	0.132897118298183	0.227965340254422	1.28043196065342e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000142700;DMRTA2;protein_coding	2037	0.279251212811092	3.71815787165343e-10	ENSG00000142700	4.24797708182031	0.000451958266221188	0.000451958266221188
cg16462648	chr5	55385250	0.483529914630186	-0.311923648708752	0.119062752193184	0.246236579352583	2.27083107975492e-19	0.49231458336255	-0.303138979976387	0.160381935680788	0.325771246883174	3.07664235832141e-17	1.88035537081088e-16	3.30588810539493e-15	Hot	-;ENSG00000164512;ANKRD55;protein_coding	10257	-0.126582699941502	0.00519590235031999	ENSG00000164512	0.302167141064791	4.289233754023e-25	4.289233754023e-25
cg16529477	chr2	223164854	0.570605270466173	0.364547625389486	0.138038333247792	0.24191562958228	3.84832628474337e-19	0.646328165099985	0.440270520023298	0.159968874284551	0.247504105379354	1.16449339914652e-18	1.88827433476069e-16	5.5904857955511e-16	Constitutive	-;ENSG00000288658;RP11-384O8.2;protein_coding	17107	NA	NA	ENSG00000288658	NA	NA	NA
cg16589830	chr1	212284214	0.606767273136257	0.307887293151945	0.125903338606882	0.207498565234267	1.95808431516233e-18	0.61020408749954	0.311324107515228	0.131241498203837	0.21507803846682	1.18636125207648e-17	3.05086020568358e-16	1.77848663627431e-15	Constitutive	+;ENSG00000143476;DTL;protein_coding	75319	0.318230934420947	8.91153952924737e-13	ENSG00000143476	1.24365278326787	9.55568157994148e-33	9.55568157994148e-33
cg16700364	chr2	157178889	0.585918476810696	0.336813251146602	0.124443843235564	0.212391054661637	1.48038443390553e-18	0.675339576946382	0.426234351282288	0.152313084301763	0.225535552041038	4.4244246840565e-17	2.67485611685581e-16	4.26676348305536e-15	Constitutive	-;ENSG00000153234;NR4A2;protein_coding	2060	-0.0940116178330366	0.0383176744217604	ENSG00000153234	-0.371549604569833	7.59387709843589e-36	7.59387709843589e-36
cg16705627	chr13	112721950	0.550941652675532	0.3357882349335	0.117155248437569	0.212645473197805	6.08883937284779e-19	0.611807735505983	0.396654317763951	0.149685524660044	0.244661052767255	3.79601772811172e-18	1.99468665525803e-16	9.27495226085482e-16	Constitutive	+;ENSG00000182968;SOX1;protein_coding	487	-0.14348952097216	0.00151619244995583	ENSG00000182968	3.29980330209143	2.60224843658007e-38	2.60224843658007e-38
cg16768018	chr3	147108843	0.531164814190764	0.402447575920057	0.109415281220037	0.205991207054505	5.85327950884053e-20	0.600846601615435	0.472129363344729	0.12525032796832	0.208456414052392	1.74853193611241e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000152977;ZIC1;protein_coding	2366	0.124700437732954	0.00590978764048249	ENSG00000152977	4.0985797263079	3.85578653405811e-24	3.85578653405811e-24
